Entity_Name,Year,Quarter,Type,Count,Amount,State
aizawl,2018,3,District,24199,72031541.21772185,mizoram
lunglei,2018,3,District,4716,12189472.093972277,mizoram
kolasib,2018,3,District,2631,6563816.625400645,mizoram
mamit,2018,3,District,2247,5446959.531490731,mizoram
serchhip,2018,3,District,2133,6572902.580575922,mizoram
lawngtlai,2018,3,District,1231,3422241.331497662,mizoram
champhai,2018,3,District,1099,4369317.524420092,mizoram
saiha,2018,3,District,1060,6004487.220311114,mizoram
796009,2018,4,Pincode,9171,31415683.665513154,mizoram
796005,2018,4,Pincode,8062,29851790.215654716,mizoram
796017,2018,4,Pincode,4899,16932559.80195349,mizoram
796701,2018,4,Pincode,3226,10530239.137217648,mizoram
796012,2018,4,Pincode,3127,15237044.00975996,mizoram
796181,2018,4,Pincode,1957,7055363.567381321,mizoram
796441,2018,4,Pincode,1885,5348984.97486765,mizoram
796014,2018,4,Pincode,1806,7106611.8191277245,mizoram
796081,2018,4,Pincode,1652,5024290.022353809,mizoram
796101,2018,4,Pincode,1528,4954033.053730504,mizoram
aizawl,2018,4,District,31828,114757156.94931005,mizoram
lunglei,2018,4,District,6349,20867419.800037555,mizoram
kolasib,2018,4,District,4701,13882638.975375151,mizoram
mamit,2018,4,District,4168,12100776.511940831,mizoram
serchhip,2018,4,District,2830,9311124.637936298,mizoram
lawngtlai,2018,4,District,2341,5862745.984908307,mizoram
champhai,2018,4,District,1726,6092672.776851988,mizoram
saiha,2018,4,District,1299,7552316.893169427,mizoram
796005,2019,1,Pincode,10815,32202219.920329325,mizoram
796009,2019,1,Pincode,9839,32773218.73796794,mizoram
796017,2019,1,Pincode,8036,17505331.597700074,mizoram
796012,2019,1,Pincode,3804,17838227.684547935,mizoram
796701,2019,1,Pincode,3747,13122660.023436949,mizoram
796014,2019,1,Pincode,2336,8773850.47091946,mizoram
796181,2019,1,Pincode,2324,8118499.142918203,mizoram
796441,2019,1,Pincode,2085,6195278.267574426,mizoram
796101,2019,1,Pincode,2058,5564633.266719373,mizoram
796751,2019,1,Pincode,1936,4695774.988939401,mizoram
aizawl,2019,1,District,40608,125499167.45130551,mizoram
lunglei,2019,1,District,8092,24562628.04677686,mizoram
kolasib,2019,1,District,5590,15775791.308525538,mizoram
mamit,2019,1,District,5400,15141345.457853138,mizoram
lawngtlai,2019,1,District,3749,12077236.041769965,mizoram
serchhip,2019,1,District,2964,9972286.162915044,mizoram
saiha,2019,1,District,2038,8448785.630905889,mizoram
champhai,2019,1,District,1865,6683655.297350604,mizoram
796005,2019,2,Pincode,16165,52876456.57835414,mizoram
796009,2019,2,Pincode,10612,32597038.378981933,mizoram
796017,2019,2,Pincode,5902,16226240.945662752,mizoram
796701,2019,2,Pincode,4136,14785217.072487272,mizoram
796012,2019,2,Pincode,4113,19215532.792167813,mizoram
796181,2019,2,Pincode,2399,9370718.608164733,mizoram
796751,2019,2,Pincode,2343,6155400.097250203,mizoram
796014,2019,2,Pincode,2227,7560695.789761702,mizoram
796101,2019,2,Pincode,1984,6619892.478309246,mizoram
796441,2019,2,Pincode,1826,6280733.546606513,mizoram
aizawl,2019,2,District,45257,147150855.43357456,mizoram
lunglei,2019,2,District,8919,29564431.131805927,mizoram
kolasib,2019,2,District,5077,15941097.796656493,mizoram
mamit,2019,2,District,5047,15936975.402700387,mizoram
lawngtlai,2019,2,District,4502,12828264.165793028,mizoram
serchhip,2019,2,District,2917,10740915.810445426,mizoram
champhai,2019,2,District,2055,7970010.188288981,mizoram
saiha,2019,2,District,1897,7884158.20574963,mizoram
796005,2019,3,Pincode,18145,60198930.48729792,mizoram
796009,2019,3,Pincode,13228,36475304.10640134,mizoram
796017,2019,3,Pincode,6808,17837592.01802808,mizoram
796701,2019,3,Pincode,5618,16960224.577770546,mizoram
796012,2019,3,Pincode,5099,18399461.824851856,mizoram
796014,2019,3,Pincode,3985,10623453.904859398,mizoram
796751,2019,3,Pincode,3741,7264400.6737417905,mizoram
796181,2019,3,Pincode,3434,10823011.893617649,mizoram
796101,2019,3,Pincode,2729,7556961.317647597,mizoram
796691,2019,3,Pincode,2698,7418968.494466616,mizoram
aizawl,2019,3,District,54796,162632861.96810922,mizoram
lunglei,2019,3,District,13305,34090897.89113889,mizoram
kolasib,2019,3,District,6977,17976086.411676798,mizoram
mamit,2019,3,District,6296,14161494.187527733,mizoram
lawngtlai,2019,3,District,6097,14593963.455838619,mizoram
serchhip,2019,3,District,4389,12447829.176727356,mizoram
champhai,2019,3,District,3512,12151523.038879696,mizoram
saiha,2019,3,District,2722,10739243.821443643,mizoram
796005,2019,4,Pincode,21896,77854565.1683986,mizoram
796009,2019,4,Pincode,16702,53261697.88304073,mizoram
796017,2019,4,Pincode,7646,21418320.797834564,mizoram
796701,2019,4,Pincode,6664,21141986.50173648,mizoram
796012,2019,4,Pincode,6653,21685654.090216577,mizoram
796081,2019,4,Pincode,4967,9376856.99039545,mizoram
796014,2019,4,Pincode,4677,11343727.342840388,mizoram
796181,2019,4,Pincode,4212,11675023.17345458,mizoram
796751,2019,4,Pincode,4144,9781880.350875314,mizoram
796101,2019,4,Pincode,3540,10193626.009505419,mizoram
aizawl,2019,4,District,68532,215337713.34849542,mizoram
lunglei,2019,4,District,15344,42919898.6938625,mizoram
kolasib,2019,4,District,11051,24470971.73397691,mizoram
mamit,2019,4,District,8468,16925628.21634368,mizoram
lawngtlai,2019,4,District,8069,22279514.789250825,mizoram
serchhip,2019,4,District,5889,15064874.565576479,mizoram
champhai,2019,4,District,4878,17885681.11019664,mizoram
saiha,2019,4,District,3008,13805068.176785678,mizoram
796009,2020,1,Pincode,26107,80069727.23173442,mizoram
796005,2020,1,Pincode,17553,46566809.15761788,mizoram
796017,2020,1,Pincode,9463,24834759.269498974,mizoram
796701,2020,1,Pincode,8204,24178014.533534966,mizoram
796012,2020,1,Pincode,7694,22261895.45504343,mizoram
796772,2020,1,Pincode,5761,15308347.621692346,mizoram
796014,2020,1,Pincode,5430,12478277.828888291,mizoram
796181,2020,1,Pincode,5288,11578030.95365061,mizoram
796751,2020,1,Pincode,4288,9138209.647993293,mizoram
796770,2020,1,Pincode,4268,7540389.464545375,mizoram
aizawl,2020,1,District,78597,215534588.05424356,mizoram
lunglei,2020,1,District,19703,47052524.734837465,mizoram
lawngtlai,2020,1,District,13887,31918357.190269426,mizoram
mamit,2020,1,District,12136,21524123.962646015,mizoram
kolasib,2020,1,District,11386,26364756.939303108,mizoram
serchhip,2020,1,District,7512,15256865.240079906,mizoram
champhai,2020,1,District,6269,19712814.749991663,mizoram
saiha,2020,1,District,4119,14713548.478265904,mizoram
796009,2020,2,Pincode,27056,82745071.91532114,mizoram
796005,2020,2,Pincode,23125,57903824.55727571,mizoram
796701,2020,2,Pincode,12126,28224024.35423802,mizoram
796017,2020,2,Pincode,11594,29550686.485774644,mizoram
796012,2020,2,Pincode,9336,23859598.259979594,mizoram
796772,2020,2,Pincode,8985,17343301.96738438,mizoram
796751,2020,2,Pincode,7007,14286722.673601411,mizoram
796181,2020,2,Pincode,6818,14306489.002692653,mizoram
796014,2020,2,Pincode,6729,14779212.833185919,mizoram
796891,2020,2,Pincode,6257,14366307.774624575,mizoram
aizawl,2020,2,District,93369,238637352.5294009,mizoram
lunglei,2020,2,District,27260,60375778.3281481,mizoram
lawngtlai,2020,2,District,22369,44085859.538810775,mizoram
mamit,2020,2,District,15352,24755549.9649563,mizoram
kolasib,2020,2,District,14432,29350410.444769997,mizoram
serchhip,2020,2,District,10425,19459795.690984458,mizoram
champhai,2020,2,District,8480,20817381.347150292,mizoram
saiha,2020,2,District,6775,19711305.598098427,mizoram
796009,2020,3,Pincode,48205,175630753.6479782,mizoram
796005,2020,3,Pincode,33223,93933682.80082603,mizoram
796017,2020,3,Pincode,16154,41813404.612844616,mizoram
796701,2020,3,Pincode,14804,43100074.959498025,mizoram
796012,2020,3,Pincode,12732,37277559.84015562,mizoram
796772,2020,3,Pincode,11471,28289823.09767698,mizoram
796008,2020,3,Pincode,7281,19772523.53134822,mizoram
796181,2020,3,Pincode,7218,19040316.295089487,mizoram
796014,2020,3,Pincode,7126,22378423.25115173,mizoram
796751,2020,3,Pincode,6974,18663726.145340227,mizoram
aizawl,2020,3,District,136460,413175918.97011656,mizoram
lunglei,2020,3,District,30971,83270436.83501583,mizoram
lawngtlai,2020,3,District,25540,62210090.16784428,mizoram
mamit,2020,3,District,17199,28176447.030524082,mizoram
kolasib,2020,3,District,15789,35985260.690991834,mizoram
champhai,2020,3,District,11286,35131298.73356742,mizoram
serchhip,2020,3,District,10351,25197852.939255524,mizoram
saiha,2020,3,District,7107,24796870.137284856,mizoram
796009,2020,4,Pincode,50518,189146316.445437,mizoram
796005,2020,4,Pincode,42925,128954776.66825041,mizoram
796017,2020,4,Pincode,20372,63152383.193034805,mizoram
796701,2020,4,Pincode,19755,59538263.94719389,mizoram
796012,2020,4,Pincode,16984,54284208.14900491,mizoram
796772,2020,4,Pincode,13350,42854125.74918001,mizoram
796014,2020,4,Pincode,10269,32536899.05634682,mizoram
796751,2020,4,Pincode,9928,26322363.685954966,mizoram
796770,2020,4,Pincode,9654,30286659.089477174,mizoram
796008,2020,4,Pincode,9595,27949686.666646443,mizoram
aizawl,2020,4,District,166039,532069401.32491755,mizoram
lunglei,2020,4,District,41847,117007241.0363552,mizoram
lawngtlai,2020,4,District,32803,102209937.65580331,mizoram
mamit,2020,4,District,21383,48253980.828914225,mizoram
kolasib,2020,4,District,21149,56473537.93676706,mizoram
champhai,2020,4,District,15587,50140873.98671983,mizoram
serchhip,2020,4,District,14804,39531569.17092189,mizoram
saiha,2020,4,District,8995,40835573.753559604,mizoram
796009,2021,1,Pincode,76328,259766610.14421672,mizoram
796005,2021,1,Pincode,37957,124419052.60999735,mizoram
796701,2021,1,Pincode,18919,65258670.552279636,mizoram
796017,2021,1,Pincode,18432,62794863.567797646,mizoram
796012,2021,1,Pincode,14405,52191871.48439595,mizoram
796772,2021,1,Pincode,12870,43501712.63680714,mizoram
796014,2021,1,Pincode,10398,36981354.14938186,mizoram
796770,2021,1,Pincode,9569,33700318.974280916,mizoram
796751,2021,1,Pincode,8956,31793990.327690378,mizoram
796008,2021,1,Pincode,8567,28137492.294244178,mizoram
aizawl,2021,1,District,182220,609359098.2421973,mizoram
lunglei,2021,1,District,40131,133262456.03079641,mizoram
lawngtlai,2021,1,District,31658,106154307.36708316,mizoram
kolasib,2021,1,District,22212,71207105.1965721,mizoram
mamit,2021,1,District,18670,51226307.47618229,mizoram
champhai,2021,1,District,13769,51873702.9412937,mizoram
serchhip,2021,1,District,12877,42644166.311948836,mizoram
saiha,2021,1,District,8038,35378443.37986354,mizoram
796009,2021,2,Pincode,100831,286828666.6678535,mizoram
796005,2021,2,Pincode,43604,122897873.59299406,mizoram
796701,2021,2,Pincode,21870,63919467.25522681,mizoram
796017,2021,2,Pincode,20158,66162847.71914331,mizoram
796772,2021,2,Pincode,17815,44250990.35806471,mizoram
796012,2021,2,Pincode,17215,53350063.26759015,mizoram
796014,2021,2,Pincode,11636,33028353.842538297,mizoram
796770,2021,2,Pincode,11141,35629519.687621586,mizoram
796181,2021,2,Pincode,10497,26220317.78642504,mizoram
796751,2021,2,Pincode,10446,25046548.816005185,mizoram
aizawl,2021,2,District,222893,635733236.9899334,mizoram
lunglei,2021,2,District,46084,125798685.12915294,mizoram
lawngtlai,2021,2,District,38779,110575273.85365936,mizoram
kolasib,2021,2,District,23910,66068598.11704218,mizoram
mamit,2021,2,District,20464,51797964.37426142,mizoram
champhai,2021,2,District,15913,52313277.17825453,mizoram
serchhip,2021,2,District,15664,39541209.17776598,mizoram
saiha,2021,2,District,10633,41046228.48202239,mizoram
796009,2021,3,Pincode,132382,396548293.26272213,mizoram
796005,2021,3,Pincode,52537,155153064.2459396,mizoram
796701,2021,3,Pincode,26834,80528116.27439891,mizoram
796017,2021,3,Pincode,23389,84326671.65194356,mizoram
796012,2021,3,Pincode,20907,78200255.36204359,mizoram
796772,2021,3,Pincode,20559,51687775.80404206,mizoram
796181,2021,3,Pincode,13943,40542749.306354985,mizoram
796014,2021,3,Pincode,13341,44761043.75577554,mizoram
796770,2021,3,Pincode,13106,41957949.62559353,mizoram
796008,2021,3,Pincode,11949,40415624.27442113,mizoram
aizawl,2021,3,District,276340,865537331.9432544,mizoram
lunglei,2021,3,District,55054,157303231.44253838,mizoram
lawngtlai,2021,3,District,44431,130625157.50867543,mizoram
kolasib,2021,3,District,30064,84157970.6374866,mizoram
mamit,2021,3,District,22878,65856355.67206965,mizoram
serchhip,2021,3,District,19902,54838260.2224697,mizoram
champhai,2021,3,District,18678,71974971.0552853,mizoram
saiha,2021,3,District,11182,43455371.73017335,mizoram
796009,2021,4,Pincode,149068,459322471.46321535,mizoram
796005,2021,4,Pincode,57638,185453335.79866356,mizoram
796701,2021,4,Pincode,31966,103942186.83595565,mizoram
796017,2021,4,Pincode,28960,97442673.84527901,mizoram
796012,2021,4,Pincode,22585,86505363.64471038,mizoram
796772,2021,4,Pincode,21840,59149601.09574558,mizoram
796014,2021,4,Pincode,18257,63888893.18901344,mizoram
796181,2021,4,Pincode,14693,41720544.70167772,mizoram
796081,2021,4,Pincode,14167,45656117.42736295,mizoram
796770,2021,4,Pincode,13528,43127385.09576936,mizoram
aizawl,2021,4,District,317555,1021257676.3595349,mizoram
lunglei,2021,4,District,62996,193267816.72749367,mizoram
lawngtlai,2021,4,District,47572,152734951.83765793,mizoram
kolasib,2021,4,District,37950,113743718.86428112,mizoram
mamit,2021,4,District,28553,76910208.12744261,mizoram
champhai,2021,4,District,25625,100501231.3416473,mizoram
serchhip,2021,4,District,21092,58127189.330209725,mizoram
saiha,2021,4,District,11986,54122948.934775494,mizoram
796009,2022,1,Pincode,161596,493112981.5938037,mizoram
796005,2022,1,Pincode,58251,187630792.84342003,mizoram
796701,2022,1,Pincode,35178,117301684.94663581,mizoram
796017,2022,1,Pincode,31604,104915982.12321794,mizoram
796772,2022,1,Pincode,24395,72775595.47269389,mizoram
796012,2022,1,Pincode,23586,88722369.23976086,mizoram
796014,2022,1,Pincode,19739,68208517.31733309,mizoram
796181,2022,1,Pincode,16509,50083842.59821437,mizoram
796081,2022,1,Pincode,15566,48358136.969522744,mizoram
796770,2022,1,Pincode,14772,53370531.67660181,mizoram
aizawl,2022,1,District,341192,1081700361.9959884,mizoram
lunglei,2022,1,District,70118,225762310.6230601,mizoram
lawngtlai,2022,1,District,52546,177710904.9278997,mizoram
kolasib,2022,1,District,41730,131565353.72167373,mizoram
mamit,2022,1,District,31141,85615813.92389987,mizoram
champhai,2022,1,District,28284,104778862.41112822,mizoram
serchhip,2022,1,District,25542,73577504.13530782,mizoram
saiha,2022,1,District,14364,64447851.87228675,mizoram
796009,2022,2,Pincode,176922,539287734.8313656,mizoram
796005,2022,2,Pincode,61159,193177354.01368,mizoram
796701,2022,2,Pincode,37333,115541115.65753268,mizoram
796017,2022,2,Pincode,33763,108588734.17382982,mizoram
796772,2022,2,Pincode,25626,68787352.9543477,mizoram
796012,2022,2,Pincode,23370,91142885.90892944,mizoram
796014,2022,2,Pincode,21388,67736603.5623656,mizoram
796181,2022,2,Pincode,17043,53512392.014380746,mizoram
796770,2022,2,Pincode,15703,54387383.75567018,mizoram
796081,2022,2,Pincode,15195,43314419.99842274,mizoram
aizawl,2022,2,District,364786,1137178791.3961444,mizoram
lunglei,2022,2,District,71974,216551898.04095763,mizoram
lawngtlai,2022,2,District,55575,178078191.45037478,mizoram
kolasib,2022,2,District,44824,125315221.50869848,mizoram
mamit,2022,2,District,35643,98025373.52449824,mizoram
champhai,2022,2,District,30607,103805199.37272806,mizoram
serchhip,2022,2,District,24248,72294618.64313027,mizoram
saiha,2022,2,District,16320,71937273.17240411,mizoram
796008,2022,3,Pincode,113570,314908099.4107823,mizoram
796009,2022,3,Pincode,81586,252967854.29329038,mizoram
796005,2022,3,Pincode,66826,199915615.0107905,mizoram
796701,2022,3,Pincode,48703,136358845.2470162,mizoram
796017,2022,3,Pincode,36598,111844717.27874953,mizoram
796012,2022,3,Pincode,25222,83545760.70806223,mizoram
796014,2022,3,Pincode,25086,72031606.18175316,mizoram
796772,2022,3,Pincode,22519,59376933.01538125,mizoram
796181,2022,3,Pincode,16903,48642623.822342165,mizoram
796101,2022,3,Pincode,15718,42483732.99123804,mizoram
aizawl,2022,3,District,383546,1129120156.9892116,mizoram
lunglei,2022,3,District,81428,231838246.93491793,mizoram
lawngtlai,2022,3,District,52771,160991694.95874986,mizoram
kolasib,2022,3,District,44830,121251949.18563817,mizoram
mamit,2022,3,District,32604,88879142.37748808,mizoram
champhai,2022,3,District,25701,86209300.03437018,mizoram
